latitude,longitude,elevation,location,day,time,IC1,IC2,IC3,IC4,IC1_lag1,IC1_lag2,IC1_lag3,IC2_lag1,IC2_lag2,IC2_lag3,IC3_lag1,IC3_lag2,IC3_lag3,IC4_lag1,IC4_lag2,IC4_lag3
13.1107,80.2459,15,chennai,-101,2024-12-17,1.0609373832590323,-0.7887260938303597,-1.8516663723569236,2.7269996330878485,0.046971518993646745,0.32860134527413587,-0.0790350687551248,-1.3895845908196618,-1.3030373977718013,-1.4438417643086205,-0.019914284148733207,0.39216106126729805,-0.12028261266689139,2.1881093613950253,2.3371114327660774,1.8551083263548074
12.6889,79.9728,69,chengalpattu,-101,2024-12-17,1.1121935784906989,-0.8333513175837161,-1.4911156869936912,2.5893337425189564,1.0609373832590323,0.046971518993646745,0.32860134527413587,-0.7887260938303597,-1.3895845908196618,-1.3030373977718013,-1.8516663723569236,-0.019914284148733207,0.39216106126729805,2.7269996330878485,2.1881093613950253,2.3371114327660774
13.1107,80.2459,15,chennai,-100,2024-12-18,2.829757356732178,-0.6707601164332136,-1.375603738009739,0.5506866332815531,1.1121935784906989,1.0609373832590323,0.046971518993646745,-0.8333513175837161,-0.7887260938303597,-1.3895845908196618,-1.4911156869936912,-1.8516663723569236,-0.019914284148733207,2.5893337425189564,2.7269996330878485,2.1881093613950253
12.6889,79.9728,69,chengalpattu,-100,2024-12-18,2.464913135075671,-0.7083904426304449,-0.8632954794790515,1.021445095961892,2.829757356732178,1.1121935784906989,1.0609373832590323,-0.6707601164332136,-0.8333513175837161,-0.7887260938303597,-1.375603738009739,-1.4911156869936912,-1.8516663723569236,0.5506866332815531,2.5893337425189564,2.7269996330878485
13.1107,80.2459,15,chennai,-99,2024-12-19,1.5481958574600503,-0.45950774078493356,-1.5186719636731079,0.453482157924886,2.464913135075671,2.829757356732178,1.1121935784906989,-0.7083904426304449,-0.6707601164332136,-0.8333513175837161,-0.8632954794790515,-1.375603738009739,-1.4911156869936912,1.021445095961892,0.5506866332815531,2.5893337425189564
12.6889,79.9728,69,chengalpattu,-99,2024-12-19,1.2796623885534255,-0.46160021766000625,-1.3135097211381692,0.8584891495218536,1.5481958574600503,2.464913135075671,2.829757356732178,-0.45950774078493356,-0.7083904426304449,-0.6707601164332136,-1.5186719636731079,-0.8632954794790515,-1.375603738009739,0.453482157924886,1.021445095961892,0.5506866332815531
13.1107,80.2459,15,chennai,-98,2024-12-20,1.428180097387708,-0.5835321718267684,-0.28726654946700336,0.19454116701347132,1.2796623885534255,1.5481958574600503,2.464913135075671,-0.46160021766000625,-0.45950774078493356,-0.7083904426304449,-1.3135097211381692,-1.5186719636731079,-0.8632954794790515,0.8584891495218536,0.453482157924886,1.021445095961892
12.6889,79.9728,69,chengalpattu,-98,2024-12-20,0.23164132431295673,-0.7576947497033351,-0.41666396273183476,0.19734997120435718,1.428180097387708,1.2796623885534255,1.5481958574600503,-0.5835321718267684,-0.46160021766000625,-0.45950774078493356,-0.28726654946700336,-1.3135097211381692,-1.5186719636731079,0.19454116701347132,0.8584891495218536,0.453482157924886
13.1107,80.2459,15,chennai,-97,2024-12-21,0.6573893349940946,-0.9123686458363108,-0.05792125805525654,-0.1539294468710665,0.23164132431295673,1.428180097387708,1.2796623885534255,-0.7576947497033351,-0.5835321718267684,-0.46160021766000625,-0.41666396273183476,-0.28726654946700336,-1.3135097211381692,0.19734997120435718,0.19454116701347132,0.8584891495218536
12.6889,79.9728,69,chengalpattu,-97,2024-12-21,0.19027168451192963,-1.1461553014715136,-0.3718735432997737,-0.6643464306699989,0.6573893349940946,0.23164132431295673,1.428180097387708,-0.9123686458363108,-0.7576947497033351,-0.5835321718267684,-0.05792125805525654,-0.41666396273183476,-0.28726654946700336,-0.1539294468710665,0.19734997120435718,0.19454116701347132
13.1107,80.2459,15,chennai,-96,2024-12-22,0.4673268308501763,-0.9548740161217711,0.16388948088642427,0.4476380339656019,0.19027168451192963,0.6573893349940946,0.23164132431295673,-1.1461553014715136,-0.9123686458363108,-0.7576947497033351,-0.3718735432997737,-0.05792125805525654,-0.41666396273183476,-0.6643464306699989,-0.1539294468710665,0.19734997120435718
12.6889,79.9728,69,chengalpattu,-96,2024-12-22,0.3115791411741051,-1.018325637654231,-0.03502969211620256,0.5518313552954944,0.4673268308501763,0.19027168451192963,0.6573893349940946,-0.9548740161217711,-1.1461553014715136,-0.9123686458363108,0.16388948088642427,-0.3718735432997737,-0.05792125805525654,0.4476380339656019,-0.6643464306699989,-0.1539294468710665
13.1107,80.2459,15,chennai,-95,2024-12-23,0.5668143795988271,-0.9110323204371571,0.2127566618327553,1.0709046096300414,0.3115791411741051,0.4673268308501763,0.19027168451192963,-1.018325637654231,-0.9548740161217711,-1.1461553014715136,-0.03502969211620256,0.16388948088642427,-0.3718735432997737,0.5518313552954944,0.4476380339656019,-0.6643464306699989
12.6889,79.9728,69,chengalpattu,-95,2024-12-23,0.2604237952697128,-1.1882510361630583,0.48227020729761144,1.050810961375578,0.5668143795988271,0.3115791411741051,0.4673268308501763,-0.9110323204371571,-1.018325637654231,-0.9548740161217711,0.2127566618327553,-0.03502969211620256,0.16388948088642427,1.0709046096300414,0.5518313552954944,0.4476380339656019
13.1107,80.2459,15,chennai,-94,2024-12-24,1.5826743403436756,-0.9213506864665467,-0.09029882415944884,1.0966713726477713,0.2604237952697128,0.5668143795988271,0.3115791411741051,-1.1882510361630583,-0.9110323204371571,-1.018325637654231,0.48227020729761144,0.2127566618327553,-0.03502969211620256,1.050810961375578,1.0709046096300414,0.5518313552954944
12.6889,79.9728,69,chengalpattu,-94,2024-12-24,0.6833158754653025,-1.175094237970678,-1.099218733348095,1.0670592490809123,1.5826743403436756,0.2604237952697128,0.5668143795988271,-0.9213506864665467,-1.1882510361630583,-0.9110323204371571,-0.09029882415944884,0.48227020729761144,0.2127566618327553,1.0966713726477713,1.050810961375578,1.0709046096300414
13.1107,80.2459,15,chennai,-93,2024-12-25,1.729487733078169,-0.6730055390853231,-0.7025128235631306,1.4160681805659003,0.6833158754653025,1.5826743403436756,0.2604237952697128,-1.175094237970678,-0.9213506864665467,-1.1882510361630583,-1.099218733348095,-0.09029882415944884,0.48227020729761144,1.0670592490809123,1.0966713726477713,1.050810961375578
12.6889,79.9728,69,chengalpattu,-93,2024-12-25,1.251233798939794,-1.16328444101687,0.023020418661107087,0.9009091634514772,1.729487733078169,0.6833158754653025,1.5826743403436756,-0.6730055390853231,-1.175094237970678,-0.9213506864665467,-0.7025128235631306,-1.099218733348095,-0.09029882415944884,1.4160681805659003,1.0670592490809123,1.0966713726477713
13.1107,80.2459,15,chennai,-92,2024-12-26,2.817266444256013,-0.5831666440648309,0.8370945496364204,-0.5444343186298944,1.251233798939794,1.729487733078169,0.6833158754653025,-1.16328444101687,-0.6730055390853231,-1.175094237970678,0.023020418661107087,-0.7025128235631306,-1.099218733348095,0.9009091634514772,1.4160681805659003,1.0670592490809123
12.6889,79.9728,69,chengalpattu,-92,2024-12-26,1.9265523628315546,-0.7548085625443648,-0.23334953930825414,-0.05045453756007351,2.817266444256013,1.251233798939794,1.729487733078169,-0.5831666440648309,-1.16328444101687,-0.6730055390853231,0.8370945496364204,0.023020418661107087,-0.7025128235631306,-0.5444343186298944,0.9009091634514772,1.4160681805659003
13.1107,80.2459,15,chennai,-91,2024-12-27,1.4000611684864028,-0.8479402269080017,0.6475149026297177,0.46499139052205085,1.9265523628315546,2.817266444256013,1.251233798939794,-0.7548085625443648,-0.5831666440648309,-1.16328444101687,-0.23334953930825414,0.8370945496364204,0.023020418661107087,-0.05045453756007351,-0.5444343186298944,0.9009091634514772
12.6889,79.9728,69,chengalpattu,-91,2024-12-27,1.1241299526043822,-1.117246996718275,-0.24581355095701055,-0.16900379686646072,1.4000611684864028,1.9265523628315546,2.817266444256013,-0.8479402269080017,-0.7548085625443648,-0.5831666440648309,0.6475149026297177,-0.23334953930825414,0.8370945496364204,0.46499139052205085,-0.05045453756007351,-0.5444343186298944
13.1107,80.2459,15,chennai,-90,2024-12-28,0.4553443290463776,-1.3623118188600518,0.7618487345022723,0.20763182500838978,1.1241299526043822,1.4000611684864028,1.9265523628315546,-1.117246996718275,-0.8479402269080017,-0.7548085625443648,-0.24581355095701055,0.6475149026297177,-0.23334953930825414,-0.16900379686646072,0.46499139052205085,-0.05045453756007351
12.6889,79.9728,69,chengalpattu,-90,2024-12-28,0.04842915300185297,-1.6164340521907063,0.34975718443309,0.13518094746984685,0.4553443290463776,1.1241299526043822,1.4000611684864028,-1.3623118188600518,-1.117246996718275,-0.8479402269080017,0.7618487345022723,-0.24581355095701055,0.6475149026297177,0.20763182500838978,-0.16900379686646072,0.46499139052205085
13.1107,80.2459,15,chennai,-89,2024-12-29,0.8752346823519823,-0.6906253602019342,-0.1858582420236706,1.078428913259086,0.04842915300185297,0.4553443290463776,1.1241299526043822,-1.6164340521907063,-1.3623118188600518,-1.117246996718275,0.34975718443309,0.7618487345022723,-0.24581355095701055,0.13518094746984685,0.20763182500838978,-0.16900379686646072
12.6889,79.9728,69,chengalpattu,-89,2024-12-29,0.43243597160308545,-0.8849650601440143,-0.31266195471423885,1.0286726199355383,0.8752346823519823,0.04842915300185297,0.4553443290463776,-0.6906253602019342,-1.6164340521907063,-1.3623118188600518,-0.1858582420236706,0.34975718443309,0.7618487345022723,1.078428913259086,0.13518094746984685,0.20763182500838978
